id,syear,sex,alter,anz_pers,anz_kind,bildung,erwerb,branche,gesund_org,lebensz_org,einkommenj1,einkommenj2,einkommenm1,einkommenm2,high_education
2220.0,2018.0,[0] male,42.0,1.0,0.0,11.5,[-1] Employed full-time ,[52] Warehousing and other transportation service activities,[3] Satisfactory,6.0,24548.017578125,0.0,1922.552978515625,0.0,0
2220.0,2019.0,[0] male,43.0,1.0,0.0,11.5,[-1] Employed full-time ,[52] Warehousing and other transportation service activities,[2] Well ,7.0,27913.76171875,0.0,2530.472900390625,0.0,0
24487.0,2015.0,[0] male,46.0,4.0,2.0,12.0,[-1] Employed full-time ,"[16] Manufacture of wood and of products of wood and cork, basketware and wickerwork  (without furniture)  ",[3] Satisfactory,5.0,20145.912109375,0.0,1852.1400146484375,0.0,0
24487.0,2016.0,[0] male,47.0,4.0,2.0,12.0,[-1] Employed full-time ,"[16] Manufacture of wood and of products of wood and cork, basketware and wickerwork  (without furniture)  ",[2] Well ,8.0,21924.216796875,0.0,2185.205810546875,0.0,0
24487.0,2017.0,[0] male,48.0,4.0,2.0,12.0,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[2] Well ,7.0,17613.4296875,0.0,1474.1182861328125,0.0,0
24487.0,2018.0,[0] male,49.0,4.0,2.0,12.0,[4] Irregular employment or in marginal,[47] Retail trade (excluding motor vehicles and motorcycles),[4] Not so well ,6.0,9552.81640625,0.0,51.049705505371094,0.0,0
13858.0,2015.0,[1] female,27.0,2.0,0.0,12.0,[-1] Employed full-time ,[87] Homes (excluding rest homes and vacation homes),[3] Satisfactory,8.0,16149.69921875,0.0,1718.4482421875,0.0,0
13858.0,2016.0,[1] female,28.0,2.0,0.0,12.0,[-1] Employed full-time ,[86] Healthcare,[3] Satisfactory,8.0,15789.154296875,9865.3310546875,2058.9375,0.0,0
13858.0,2017.0,[1] female,29.0,2.0,0.0,12.0,[-1] Employed full-time ,[86] Healthcare,[3] Satisfactory,8.0,31606.958984375,0.0,2327.00341796875,0.0,0
13858.0,2018.0,[1] female,30.0,1.0,0.0,12.0,[-1] Employed full-time ,[86] Healthcare,[2] Well ,8.0,30899.455078125,0.0,2941.39794921875,0.0,0
13858.0,2019.0,[1] female,31.0,2.0,0.0,12.0,[-1] Employed full-time ,[86] Healthcare,[3] Satisfactory,9.0,35279.0859375,0.0,2688.662353515625,0.0,0
24752.0,2015.0,[0] male,77.0,1.0,0.0,18.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,1
24752.0,2016.0,[0] male,78.0,1.0,0.0,18.0,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,1
24752.0,2017.0,[0] male,79.0,1.0,0.0,18.0,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,1
24752.0,2018.0,[0] male,80.0,1.0,0.0,18.0,[5] Not employed,,[2] Well ,7.0,0.0,0.0,0.0,0.0,1
24752.0,2019.0,[0] male,81.0,1.0,0.0,18.0,[5] Not employed,,[4] Not so well ,6.0,0.0,0.0,0.0,0.0,1
24569.0,2015.0,[1] female,79.0,2.0,0.0,10.5,[5] Not employed,,[4] Not so well ,8.0,0.0,0.0,0.0,0.0,0
24569.0,2016.0,[1] female,80.0,2.0,0.0,10.5,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
24569.0,2017.0,[1] female,81.0,2.0,0.0,10.5,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
24569.0,2018.0,[1] female,82.0,2.0,0.0,10.5,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
24569.0,2019.0,[1] female,83.0,2.0,0.0,10.5,[5] Not employed,,[4] Not so well ,8.0,0.0,0.0,0.0,0.0,0
13857.0,2015.0,[1] female,36.0,4.0,3.0,11.5,[-1] Employed full-time ,[85] Education and teaching,[3] Satisfactory,7.0,0.0,0.0,2211.317138671875,0.0,0
13857.0,2016.0,[1] female,37.0,4.0,3.0,11.5,[-1] Employed full-time ,[85] Education and teaching,[4] Not so well ,8.0,0.0,0.0,2923.595458984375,0.0,0
13857.0,2017.0,[1] female,38.0,4.0,3.0,11.5,[-1] Employed full-time ,[88] Social services (excluding homes),[2] Well ,7.0,0.0,0.0,2981.04150390625,0.0,0
13857.0,2018.0,[1] female,39.0,4.0,3.0,11.5,[-1] Employed full-time ,[88] Social services (excluding homes),[2] Well ,8.0,0.0,0.0,2862.4208984375,0.0,0
13857.0,2019.0,[1] female,40.0,4.0,3.0,11.5,[-1] Employed full-time ,[85] Education and teaching,[4] Not so well ,8.0,0.0,0.0,3063.81494140625,0.0,0
11379.0,2015.0,[0] male,63.0,2.0,0.0,12.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
11379.0,2016.0,[0] male,64.0,2.0,0.0,12.0,[5] Not employed,,[4] Not so well ,7.0,0.0,0.0,0.0,0.0,0
11379.0,2017.0,[0] male,65.0,2.0,0.0,12.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
11379.0,2018.0,[0] male,66.0,2.0,0.0,12.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
11379.0,2019.0,[0] male,67.0,2.0,0.0,12.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
27296.0,2015.0,[0] male,72.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,5.0,0.0,0.0,0.0,0.0,0
27296.0,2016.0,[0] male,73.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
27296.0,2017.0,[0] male,74.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,0
27296.0,2018.0,[0] male,75.0,2.0,0.0,10.5,[5] Not employed,,[2] Well ,7.0,0.0,0.0,0.0,0.0,0
27296.0,2019.0,[0] male,76.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,0
22787.0,2015.0,[0] male,58.0,2.0,0.0,12.0,[-1] Employed full-time ,[49] Land transport and transport in pipelines,[2] Well ,8.0,0.0,0.0,7352.85693359375,0.0,0
22787.0,2016.0,[0] male,59.0,2.0,0.0,12.0,[-1] Employed full-time ,[49] Land transport and transport in pipelines,[2] Well ,7.0,0.0,0.0,12477.6484375,0.0,0
22787.0,2018.0,[0] male,61.0,2.0,0.0,12.0,[-1] Employed full-time ,,[2] Well ,9.0,0.0,0.0,10357.6376953125,0.0,0
22787.0,2019.0,[0] male,62.0,2.0,0.0,12.0,[-1] Employed full-time ,[49] Land transport and transport in pipelines,[2] Well ,8.0,0.0,0.0,17276.228515625,0.0,0
12849.0,2015.0,[0] male,80.0,2.0,0.0,18.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,1
12849.0,2016.0,[0] male,81.0,2.0,0.0,18.0,[5] Not employed,,[1] Very well ,8.0,0.0,0.0,0.0,0.0,1
12849.0,2017.0,[0] male,82.0,2.0,0.0,18.0,[5] Not employed,,[2] Well ,5.0,0.0,0.0,0.0,0.0,1
12849.0,2018.0,[0] male,83.0,2.0,0.0,18.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,1
12849.0,2019.0,[0] male,84.0,2.0,0.0,18.0,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,1
23225.0,2015.0,[1] female,79.0,2.0,0.0,10.5,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
23225.0,2016.0,[1] female,80.0,2.0,0.0,10.5,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
23225.0,2017.0,[1] female,81.0,1.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,5.0,0.0,0.0,0.0,0.0,0
23225.0,2018.0,[1] female,82.0,1.0,0.0,10.5,[5] Not employed,,[2] Well ,6.0,0.0,0.0,0.0,0.0,0
23225.0,2019.0,[1] female,83.0,1.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
19997.0,2015.0,[0] male,42.0,3.0,1.0,12.0,[-2] Employed part-time,[86] Healthcare,[4] Not so well ,7.0,16863.2421875,0.0,1111.894775390625,0.0,0
19997.0,2016.0,[0] male,43.0,3.0,1.0,12.0,[-2] Employed part-time,[86] Healthcare,[3] Satisfactory,7.0,18109.1484375,0.0,1145.0567626953125,0.0,0
19997.0,2017.0,[0] male,44.0,3.0,1.0,12.0,[-2] Employed part-time,[86] Healthcare,[3] Satisfactory,7.0,16360.04296875,0.0,788.0924072265625,0.0,0
19997.0,2018.0,[0] male,45.0,3.0,1.0,12.0,[-2] Employed part-time,[86] Healthcare,[3] Satisfactory,8.0,20146.849609375,0.0,1698.234619140625,0.0,0
19997.0,2019.0,[0] male,46.0,3.0,1.0,12.0,[-1] Employed full-time ,[86] Healthcare,[3] Satisfactory,7.0,21471.244140625,0.0,1710.3446044921875,0.0,0
28361.0,2015.0,[1] female,33.0,3.0,2.0,15.0,[-1] Employed full-time ,[88] Social services (excluding homes),[4] Not so well ,8.0,4970.6123046875,0.0,2274.71240234375,0.0,1
28361.0,2016.0,[1] female,34.0,3.0,2.0,15.0,[-1] Employed full-time ,[88] Social services (excluding homes),[2] Well ,8.0,31350.056640625,86.56122589111328,3331.788330078125,0.0,1
28361.0,2017.0,[1] female,35.0,3.0,1.0,15.0,[-1] Employed full-time ,[85] Education and teaching,[3] Satisfactory,7.0,36646.18359375,0.0,3188.565185546875,0.0,1
28361.0,2018.0,[1] female,36.0,3.0,1.0,15.0,[-1] Employed full-time ,[85] Education and teaching,[3] Satisfactory,7.0,39512.68359375,0.0,3763.631103515625,0.0,1
28361.0,2019.0,[1] female,37.0,3.0,1.0,15.0,[-1] Employed full-time ,[88] Social services (excluding homes),[3] Satisfactory,8.0,43463.734375,0.0,3392.120849609375,0.0,1
13707.0,2015.0,[0] male,65.0,2.0,0.0,13.0,[4] Irregular employment or in marginal,[46] Wholesale trade (excl. trade in motor vehicles and motorcycles),[3] Satisfactory,7.0,4738.87158203125,0.0,440.4671936035156,0.0,1
13707.0,2016.0,[0] male,66.0,2.0,0.0,13.0,[4] Irregular employment or in marginal,[46] Wholesale trade (excl. trade in motor vehicles and motorcycles),[3] Satisfactory,7.0,5515.3623046875,0.0,612.8446044921875,0.0,1
13707.0,2017.0,[0] male,67.0,2.0,0.0,13.0,[5] Not employed,,[3] Satisfactory,7.0,0.0,4272.326171875,0.0,0.0,1
13707.0,2018.0,[0] male,68.0,2.0,0.0,13.0,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,1
13707.0,2019.0,[0] male,69.0,2.0,0.0,13.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,1
9142.0,2015.0,[0] male,28.0,2.0,0.0,10.5,[-1] Employed full-time ,"[43] Site preparation, construction installation and other finishing trades",[2] Well ,8.0,26853.94140625,0.0,995.2513427734375,0.0,0
9142.0,2016.0,[0] male,29.0,2.0,0.0,10.5,[-1] Employed full-time ,"[43] Site preparation, construction installation and other finishing trades",[2] Well ,9.0,25877.212890625,0.0,1424.2510986328125,0.0,0
9142.0,2017.0,[0] male,30.0,2.0,0.0,10.5,[-1] Employed full-time ,"[43] Site preparation, construction installation and other finishing trades",[2] Well ,8.0,31040.431640625,0.0,1828.675537109375,0.0,0
9142.0,2018.0,[0] male,31.0,2.0,0.0,10.5,[-1] Employed full-time ,"[43] Site preparation, construction installation and other finishing trades",[3] Satisfactory,8.0,31017.59765625,0.0,2594.6044921875,0.0,0
26327.0,2015.0,[0] male,24.0,4.0,0.0,11.5,[-1] Employed full-time ,[41] Building construction,[3] Satisfactory,8.0,16236.037109375,0.0,1804.21728515625,0.0,0
26327.0,2016.0,[0] male,25.0,3.0,0.0,11.5,[-1] Employed full-time ,[41] Building construction,[1] Very well ,8.0,38035.5234375,4768.0380859375,3465.176513671875,361.3220520019531,0
26327.0,2017.0,[0] male,26.0,2.0,0.0,11.5,[-1] Employed full-time ,[41] Building construction,[2] Well ,7.0,24559.40625,4786.2685546875,2673.361572265625,0.0,0
26327.0,2018.0,[0] male,27.0,2.0,0.0,11.5,[-1] Employed full-time ,[41] Building construction,[3] Satisfactory,7.0,22236.86328125,0.0,1536.9625244140625,0.0,0
26327.0,2019.0,[0] male,28.0,2.0,0.0,11.5,[-1] Employed full-time ,"[23] Manufacture of glass and glass products, ceramics, processing of stone and earth",[4] Not so well ,8.0,33514.05078125,5412.24072265625,3036.48779296875,0.0,0
5098.0,2015.0,[0] male,80.0,1.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
5098.0,2016.0,[0] male,81.0,1.0,0.0,9.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
5098.0,2017.0,[0] male,82.0,1.0,0.0,9.0,[5] Not employed,,[2] Well ,[10] completely satisfied 10,0.0,0.0,0.0,0.0,0
5098.0,2018.0,[0] male,83.0,1.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
5098.0,2019.0,[0] male,84.0,1.0,0.0,9.0,[5] Not employed,,[4] Not so well ,6.0,0.0,0.0,0.0,0.0,0
26145.0,2015.0,[1] female,19.0,1.0,0.0,13.0,[5] Not employed,,[1] Very well ,9.0,1015.1761474609375,0.0,0.0,0.0,1
26145.0,2016.0,[1] female,20.0,1.0,0.0,13.0,[5] Not employed,,[2] Well ,8.0,1284.150634765625,0.0,0.0,0.0,1
26145.0,2017.0,[1] female,21.0,1.0,0.0,13.0,[5] Not employed,,[2] Well ,9.0,0.0,0.0,0.0,0.0,1
26145.0,2018.0,[1] female,22.0,4.0,0.0,13.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,1
26145.0,2019.0,[1] female,23.0,2.0,0.0,13.0,[4] Irregular employment or in marginal,[85] Education and teaching,[1] Very well ,9.0,2152.369140625,0.0,439.4527282714844,0.0,1
26380.0,2015.0,[1] female,45.0,1.0,0.0,10.0,[-2] Employed part-time,[68] Real estate and housing,[4] Not so well ,5.0,27040.8671875,0.0,2396.837646484375,0.0,0
26380.0,2016.0,[1] female,46.0,1.0,0.0,10.0,[-1] Employed full-time ,[68] Real estate and housing,[2] Well ,5.0,26018.193359375,0.0,2142.971435546875,0.0,0
26380.0,2017.0,[1] female,47.0,1.0,0.0,10.0,[-1] Employed full-time ,[68] Real estate and housing,[4] Not so well ,5.0,29374.09375,0.0,2165.140869140625,0.0,0
26380.0,2018.0,[1] female,48.0,1.0,0.0,10.0,[-1] Employed full-time ,[68] Real estate and housing,[3] Satisfactory,5.0,25562.078125,0.0,2494.031005859375,0.0,0
26380.0,2019.0,[1] female,49.0,1.0,0.0,10.0,[-1] Employed full-time ,[68] Real estate and housing,[3] Satisfactory,5.0,35225.859375,0.0,3103.77001953125,0.0,0
30795.0,2015.0,[1] female,73.0,2.0,0.0,18.0,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,1
30795.0,2016.0,[1] female,74.0,2.0,0.0,18.0,[5] Not employed,,[2] Well ,9.0,0.0,0.0,0.0,0.0,1
30795.0,2017.0,[1] female,75.0,2.0,0.0,18.0,[5] Not employed,,[4] Not so well ,8.0,0.0,0.0,0.0,0.0,1
24122.0,2015.0,[0] male,64.0,2.0,0.0,11.5,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,0
24122.0,2016.0,[0] male,65.0,2.0,0.0,11.5,[5] Not employed,,[2] Well ,7.0,0.0,0.0,0.0,0.0,0
24122.0,2017.0,[0] male,66.0,2.0,0.0,11.5,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
24122.0,2018.0,[0] male,67.0,2.0,0.0,11.5,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
24122.0,2019.0,[0] male,68.0,2.0,0.0,11.5,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
18469.0,2015.0,[1] female,34.0,3.0,1.0,18.0,[-2] Employed part-time,[86] Healthcare,[4] Not so well ,[10] completely satisfied 10,2743.506591796875,1189.885986328125,976.7510986328125,45.87425994873047,1
18469.0,2016.0,[1] female,35.0,3.0,1.0,18.0,[-2] Employed part-time,[86] Healthcare,[2] Well ,9.0,0.0,0.0,359.9951171875,0.0,1
18469.0,2017.0,[1] female,36.0,3.0,1.0,18.0,[-2] Employed part-time,[86] Healthcare,[2] Well ,8.0,0.0,0.0,586.419189453125,0.0,1
18469.0,2018.0,[1] female,37.0,3.0,1.0,18.0,[-2] Employed part-time,[86] Healthcare,[2] Well ,8.0,0.0,0.0,543.5530395507812,0.0,1
18469.0,2019.0,[1] female,38.0,3.0,1.0,18.0,[-2] Employed part-time,[86] Healthcare,[2] Well ,[10] completely satisfied 10,0.0,0.0,547.1539306640625,0.0,1
26857.0,2015.0,[0] male,82.0,1.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
25280.0,2015.0,[0] male,23.0,1.0,0.0,10.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[3] Satisfactory,8.0,14775.283203125,0.0,898.3446044921875,0.0,0
25280.0,2016.0,[0] male,24.0,1.0,0.0,12.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[2] Well ,8.0,18324.927734375,0.0,2302.33154296875,0.0,0
25280.0,2017.0,[0] male,25.0,1.0,0.0,12.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[3] Satisfactory,7.0,17443.544921875,0.0,2535.3408203125,0.0,0
25280.0,2018.0,[0] male,26.0,4.0,2.0,12.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[1] Very well ,8.0,31698.302734375,0.0,2469.47021484375,0.0,0
25280.0,2019.0,[0] male,27.0,4.0,2.0,12.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[2] Well ,8.0,25417.10546875,0.0,2972.150146484375,0.0,0
29803.0,2015.0,[0] male,60.0,3.0,1.0,11.5,[5] Not employed,,[3] Satisfactory,[10] completely satisfied 10,0.0,0.0,0.0,0.0,0
16091.0,2015.0,[1] female,47.0,3.0,1.0,11.5,[-1] Employed full-time ,[52] Warehousing and other transportation service activities,[3] Satisfactory,8.0,25846.71484375,0.0,1847.9947509765625,0.0,0
16091.0,2016.0,[1] female,48.0,2.0,1.0,11.5,[-1] Employed full-time ,[52] Warehousing and other transportation service activities,[2] Well ,9.0,29398.40625,0.0,2259.038818359375,0.0,0
16091.0,2017.0,[1] female,49.0,2.0,1.0,11.5,[-1] Employed full-time ,[42] Civil engineering,[2] Well ,9.0,33273.48046875,0.0,2295.4921875,0.0,0
16091.0,2018.0,[1] female,50.0,2.0,1.0,11.5,[-1] Employed full-time ,[42] Civil engineering,[2] Well ,9.0,35334.921875,0.0,2842.0927734375,0.0,0
16091.0,2019.0,[1] female,51.0,2.0,1.0,11.5,[-1] Employed full-time ,,[2] Well ,9.0,36817.921875,0.0,2639.853515625,0.0,0
2422.0,2015.0,[1] female,22.0,3.0,1.0,10.0,[5] Not employed,,[3] Satisfactory,5.0,0.0,818.9234619140625,0.0,0.0,0
2422.0,2016.0,[1] female,23.0,2.0,0.0,10.0,"[3] Training, apprenticeship",,[3] Satisfactory,6.0,0.0,0.0,494.1023864746094,0.0,0
2422.0,2017.0,[1] female,24.0,2.0,0.0,12.0,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
2422.0,2018.0,[1] female,25.0,2.0,0.0,14.0,[4] Irregular employment or in marginal,[41] Building construction,[2] Well ,5.0,4784.509765625,0.0,71.32078552246094,0.0,1
2422.0,2019.0,[1] female,26.0,2.0,0.0,14.0,[5] Not employed,,[3] Satisfactory,4.0,0.0,3446.095703125,0.0,0.0,1
24744.0,2015.0,[0] male,50.0,3.0,1.0,11.5,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[4] Not so well ,3.0,32170.099609375,0.0,2658.39794921875,0.0,0
24744.0,2016.0,[0] male,51.0,3.0,1.0,11.5,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[3] Satisfactory,7.0,37249.984375,0.0,2964.427490234375,0.0,0
24744.0,2017.0,[0] male,52.0,3.0,1.0,11.5,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[2] Well ,5.0,38635.03125,0.0,2519.1318359375,0.0,0
24744.0,2018.0,[0] male,53.0,3.0,1.0,11.5,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[4] Not so well ,5.0,37112.515625,0.0,3569.9326171875,0.0,0
24744.0,2019.0,[0] male,54.0,3.0,1.0,11.5,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[2] Well ,7.0,35662.69140625,0.0,3311.505615234375,0.0,0
4.0,2015.0,[0] male,21.0,3.0,0.0,9.0,[6] Garage for disabled people,[88] Social services (excluding homes),[2] Well ,5.0,6708.78125,0.0,459.28863525390625,0.0,0
4.0,2016.0,[0] male,22.0,3.0,0.0,9.0,[6] Garage for disabled people,[88] Social services (excluding homes),[1] Very well ,8.0,1460.789794921875,0.0,1.0,0.0,0
4.0,2017.0,[0] male,23.0,3.0,0.0,9.0,[6] Garage for disabled people,[88] Social services (excluding homes),[4] Not so well ,6.0,1.0,0.0,73.19282531738281,0.0,0
4.0,2018.0,[0] male,24.0,3.0,0.0,9.0,[6] Garage for disabled people,[88] Social services (excluding homes),[2] Well ,7.0,1632.7730712890625,0.0,319.027587890625,0.0,0
4.0,2019.0,[0] male,25.0,3.0,0.0,9.0,[6] Garage for disabled people,[86] Healthcare,[3] Satisfactory,5.0,1483.9716796875,0.0,346.185302734375,0.0,0
29156.0,2015.0,[1] female,65.0,4.0,0.0,12.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
29156.0,2016.0,[1] female,66.0,4.0,0.0,12.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
29156.0,2017.0,[1] female,67.0,2.0,0.0,12.0,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,0
4604.0,2015.0,[0] male,31.0,4.0,0.0,18.0,[5] Not employed,,[2] Well ,2.0,2176.6689453125,0.0,0.0,0.0,1
1952.0,2015.0,[1] female,47.0,4.0,2.0,18.0,[-1] Employed full-time ,[85] Education and teaching,[2] Well ,[10] completely satisfied 10,48273.81640625,0.0,4410.34033203125,0.0,1
1952.0,2016.0,[1] female,48.0,4.0,2.0,18.0,[-1] Employed full-time ,[85] Education and teaching,[2] Well ,9.0,53579.39453125,0.0,4590.3603515625,0.0,1
22318.0,2015.0,[1] female,32.0,2.0,0.0,18.0,[-2] Employed part-time,[85] Education and teaching,[4] Not so well ,8.0,6263.12890625,0.0,2187.643798828125,0.0,1
16520.0,2016.0,[0] male,41.0,3.0,1.0,18.0,[-1] Employed full-time ,,[2] Well ,[10] completely satisfied 10,52495.5390625,0.0,3765.068359375,0.0,1
16520.0,2017.0,[0] male,42.0,3.0,1.0,18.0,[-1] Employed full-time ,[72] Research and development,[4] Not so well ,8.0,47784.52734375,1167.3065185546875,4503.21875,0.0,1
15648.0,2015.0,[0] male,65.0,2.0,0.0,11.5,[5] Not employed,,[4] Not so well ,9.0,0.0,0.0,0.0,0.0,0
15648.0,2016.0,[0] male,66.0,2.0,0.0,11.5,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
15648.0,2017.0,[0] male,67.0,2.0,0.0,11.5,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,0
15648.0,2018.0,[0] male,68.0,2.0,0.0,11.5,[5] Not employed,,[4] Not so well ,9.0,0.0,24011.4140625,0.0,0.0,0
15648.0,2019.0,[0] male,69.0,2.0,0.0,11.5,[5] Not employed,,[3] Satisfactory,[10] completely satisfied 10,0.0,0.0,0.0,0.0,0
23479.0,2015.0,[0] male,49.0,1.0,0.0,11.5,[5] Not employed,,[2] Well ,8.0,11665.9140625,0.0,0.0,0.0,0
23479.0,2016.0,[0] male,50.0,1.0,0.0,11.5,[4] Irregular employment or in marginal,,[1] Very well ,8.0,9993.408203125,0.0,39.840789794921875,0.0,0
23479.0,2017.0,[0] male,51.0,1.0,0.0,11.5,[-2] Employed part-time,[94] Interest groups and church and other religious associations (excluding social services and sports),[2] Well ,8.0,15494.6494140625,0.0,999.6220703125,0.0,0
23479.0,2018.0,[0] male,52.0,1.0,0.0,11.5,[-2] Employed part-time,[94] Interest groups and church and other religious associations (excluding social services and sports),[2] Well ,7.0,17635.29296875,0.0,1376.3992919921875,0.0,0
23479.0,2019.0,[0] male,53.0,1.0,0.0,11.5,[-2] Employed part-time,[94] Interest groups and church and other religious associations (excluding social services and sports),[2] Well ,8.0,17656.95703125,0.0,1557.7572021484375,0.0,0
8373.0,2015.0,[0] male,69.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,6.0,0.0,3586.54443359375,0.0,291.15118408203125,0
8373.0,2016.0,[0] male,70.0,2.0,0.0,10.5,[4] Irregular employment or in marginal,,[3] Satisfactory,7.0,1885.4332275390625,0.0,174.37481689453125,0.0,0
8373.0,2017.0,[0] male,71.0,2.0,0.0,10.5,[4] Irregular employment or in marginal,[81] Building support,[3] Satisfactory,6.0,1247.615478515625,0.0,447.67572021484375,0.0,0
8373.0,2018.0,[0] male,72.0,2.0,0.0,10.5,[4] Irregular employment or in marginal,[81] Building support,[3] Satisfactory,8.0,5478.72998046875,0.0,60.368621826171875,0.0,0
20928.0,2015.0,[1] female,65.0,2.0,0.0,10.5,[4] Irregular employment or in marginal,"[53] Postal, courier and express services",[3] Satisfactory,7.0,4954.73046875,0.0,404.9361572265625,157.27467346191406,0
20928.0,2016.0,[1] female,66.0,2.0,0.0,10.5,[4] Irregular employment or in marginal,"[53] Postal, courier and express services",[3] Satisfactory,7.0,5303.73046875,3535.859619140625,1.0,315.6810607910156,0
20928.0,2017.0,[1] female,67.0,2.0,0.0,10.5,[4] Irregular employment or in marginal,"[53] Postal, courier and express services",[5] Badly ,7.0,2142.36279296875,2571.205810546875,303.5604248046875,0.0,0
10591.0,2015.0,[0] male,28.0,1.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
10591.0,2016.0,[0] male,29.0,1.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
10591.0,2017.0,[0] male,30.0,1.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
10591.0,2018.0,[0] male,31.0,1.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
10591.0,2019.0,[0] male,32.0,2.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,8.0,3625.297607421875,0.0,0.0,0.0,0
29790.0,2016.0,[0] male,55.0,2.0,0.0,10.5,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
10537.0,2017.0,[0] male,44.0,3.0,1.0,10.5,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
10537.0,2018.0,[0] male,45.0,3.0,1.0,10.5,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
10537.0,2019.0,[0] male,46.0,3.0,1.0,10.5,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
17202.0,2015.0,[1] female,73.0,2.0,0.0,12.0,[5] Not employed,,[4] Not so well ,8.0,0.0,0.0,0.0,0.0,0
